date,feature_type,model_trained,accuracy,precision,recall,f1_score,auc
2026-04-20,wav2vec,ocsvm,0.47435897435897434,0.9,0.3157894736842105,0.4675324675324675,0.43191311612364247
2026-04-20,wav2vec,iso_forest,0.48717948717948717,0.9473684210526315,0.3157894736842105,0.47368421052631576,0.393483709273183
2026-04-20,ast,ocsvm,0.2564102564102564,0.4666666666666667,0.12280701754385964,0.19444444444444445,0.6599832915622389
2026-04-20,ast,iso_forest,0.2564102564102564,0.0,0.0,0.0,0.6808688387635756
